location,date,b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013
K03,10/18/16 10:50,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,10/18/16 10:50,-200,-75,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
D15,10/18/16 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200
D15,10/18/16 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200
D14,10/18/16 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-65,-200,-200,-200,-200
D14,10/18/16 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200
D13,10/18/16 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200
D13,10/18/16 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200
D13,10/18/16 10:45,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200
J08,10/18/16 10:37,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J07,10/18/16 10:37,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200
J07,10/18/16 10:37,-200,-200,-84,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200
J07,10/18/16 10:37,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
J07,10/18/16 10:37,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200
J07,10/18/16 10:37,-200,-74,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200
J06,10/18/16 10:37,-200,-80,-200,-200,-76,-200,-200,-81,-200,-200,-200,-200,-200
J06,10/18/16 10:36,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
J06,10/18/16 10:36,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J05,10/18/16 10:36,-200,-59,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J05,10/18/16 10:36,-200,-62,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200
J05,10/18/16 10:36,-200,-62,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200
J04,10/18/16 10:36,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,10/18/16 10:36,-200,-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,10/18/16 10:36,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,10/18/16 10:36,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,10/18/16 10:36,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,10/18/16 10:36,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,10/18/16 10:36,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,10/18/16 10:36,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,10/18/16 10:36,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,10/18/16 10:36,-200,-72,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,10/18/16 10:36,-200,-75,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,10/18/16 10:36,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,10/18/16 10:36,-200,-76,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J01,10/18/16 10:36,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J01,10/18/16 10:36,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,10/18/16 10:36,-200,-72,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,10/18/16 10:36,-200,-73,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,10/18/16 10:36,-200,-74,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K05,10/18/16 10:36,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K05,10/18/16 10:36,-200,-80,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K05,10/18/16 10:36,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K05,10/18/16 10:36,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
K06,10/18/16 10:36,-200,-77,-200,-200,-78,-77,-200,-200,-200,-200,-200,-200,-200
K06,10/18/16 10:36,-200,-200,-200,-200,-75,-78,-200,-200,-200,-200,-200,-200,-200
K06,10/18/16 10:36,-200,-81,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
K06,10/18/16 10:35,-200,-200,-200,-200,-73,-76,-200,-200,-200,-200,-200,-200,-200
K07,10/18/16 10:35,-200,-200,-200,-200,-73,-77,-200,-200,-200,-200,-200,-200,-200
K07,10/18/16 10:35,-200,-200,-200,-200,-72,-77,-200,-200,-200,-200,-200,-200,-200
K07,10/18/16 10:35,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
K07,10/18/16 10:35,-200,-200,-200,-200,-75,-75,-200,-81,-200,-200,-200,-200,-200
K07,10/18/16 10:35,-200,-200,-200,-200,-76,-76,-200,-200,-200,-200,-200,-200,-200
K08,10/18/16 10:35,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
K08,10/18/16 10:35,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
K08,10/18/16 10:35,-200,-200,-200,-200,-77,-78,-200,-200,-200,-200,-200,-200,-200
K08,10/18/16 10:35,-200,-200,-200,-200,-78,-76,-200,-200,-200,-200,-200,-200,-200
K08,10/18/16 10:35,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
N15,10/18/16 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67,-200,-200
N15,10/18/16 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62,-200,-200
N15,10/18/16 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-80,-200
N15,10/18/16 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200
P15,10/18/16 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200
P15,10/18/16 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200
P15,10/18/16 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-74,-200
R15,10/18/16 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-61,-200
R15,10/18/16 10:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63,-200
I15,10/4/16 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200
I15,10/4/16 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-77,-75,-200,-200,-200
I15,10/4/16 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-78,-72,-200,-200,-200
I15,10/4/16 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200
I15,10/4/16 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200
J15,10/4/16 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-81,-77,-200,-200,-200
J15,10/4/16 10:58,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200,-200
J15,10/4/16 10:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,-200
J15,10/4/16 10:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65,-200,-200,-200
N15,10/4/16 10:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200
N15,10/4/16 10:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77,-61,-200,-200
N15,10/4/16 10:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-59,-200,-200
N15,10/4/16 10:57,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78,-64,-200,-200
S15,10/4/16 10:55,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-82
S15,10/4/16 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78
S15,10/4/16 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-78
T15,10/4/16 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81
T15,10/4/16 10:54,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-87
T15,10/4/16 10:53,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-85
U15,10/4/16 10:52,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
U15,10/4/16 10:51,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79,-200,-81
U15,10/4/16 10:51,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81
U15,10/4/16 10:51,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
U15,10/4/16 10:51,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-79
V15,10/4/16 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-81
V15,10/4/16 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-77
V15,10/4/16 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-64
V15,10/4/16 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-60
V15,10/4/16 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63
V15,10/4/16 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-67
V15,10/4/16 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-63
V15,10/4/16 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-65
W15,10/4/16 10:50,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71
W15,10/4/16 10:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-59
W15,10/4/16 10:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-62
W15,10/4/16 10:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-71
W15,10/4/16 10:49,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-66
S01,10/3/16 11:58,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
S01,10/3/16 11:58,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,10/3/16 11:58,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,10/3/16 11:58,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,10/3/16 11:58,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,10/3/16 11:58,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,10/3/16 11:57,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,10/3/16 11:57,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
S02,10/3/16 11:57,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,10/3/16 11:57,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,10/3/16 11:57,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,10/3/16 11:57,-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,10/3/16 11:57,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,10/3/16 11:57,-200,-200,-78,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
S03,10/3/16 11:57,-200,-200,-82,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
S04,10/3/16 11:56,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200
S04,10/3/16 11:56,-200,-200,-80,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200
S04,10/3/16 11:56,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
S04,10/3/16 11:56,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
S04,10/3/16 11:56,-200,-200,-200,-57,-200,-200,-200,-200,-200,-200,-200,-200,-200
S04,10/3/16 11:56,-200,-200,-200,-57,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,10/3/16 11:56,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,10/3/16 11:56,-200,-200,-200,-62,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,10/3/16 11:55,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,10/3/16 11:55,-200,-200,-200,-56,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,10/3/16 11:55,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,10/3/16 11:55,-200,-200,-200,-60,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,10/3/16 11:55,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200
S05,10/3/16 11:55,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200
S06,10/3/16 11:55,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200
S06,10/3/16 11:55,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200
S06,10/3/16 11:55,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200
S06,10/3/16 11:55,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200
S06,10/3/16 11:54,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200
S06,10/3/16 11:54,-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200
S06,10/3/16 11:54,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200
S06,10/3/16 11:54,-200,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200,-200,-200
S07,10/3/16 11:54,-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200
S07,10/3/16 11:54,-200,-200,-200,-200,-200,-75,-62,-200,-200,-200,-200,-200,-200
S07,10/3/16 11:54,-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200
S07,10/3/16 11:54,-200,-200,-200,-200,-200,-200,-67,-200,-200,-200,-200,-200,-200
S07,10/3/16 11:54,-200,-200,-200,-77,-200,-79,-63,-200,-200,-200,-200,-200,-200
S07,10/3/16 11:54,-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,-200,-200
S07,10/3/16 11:54,-200,-200,-200,-200,-200,-200,-63,-200,-200,-200,-200,-200,-200
S07,10/3/16 11:54,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200
S07,10/3/16 11:53,-200,-200,-200,-77,-200,-200,-71,-200,-200,-200,-200,-200,-200
S07,10/3/16 11:53,-200,-200,-200,-78,-200,-200,-66,-200,-200,-200,-200,-200,-200
S08,10/3/16 11:53,-200,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200,-200
S08,10/3/16 11:53,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200
S08,10/3/16 11:53,-200,-200,-200,-81,-200,-200,-64,-200,-200,-200,-200,-200,-200
S08,10/3/16 11:53,-200,-200,-200,-81,-200,-200,-72,-200,-200,-200,-200,-200,-200
L09,9/27/16 12:38,-200,-200,-200,-200,-80,-200,-200,-78,-200,-200,-200,-200,-200
L09,9/27/16 12:38,-78,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200
L08,9/27/16 12:38,-200,-200,-200,-200,-200,-75,-200,-80,-200,-200,-200,-200,-200
L08,9/27/16 12:38,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
L08,9/27/16 12:38,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
L06,9/27/16 12:38,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
L06,9/27/16 12:38,-200,-77,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200
L06,9/27/16 12:37,-200,-78,-200,-77,-72,-74,-200,-200,-200,-200,-200,-200,-200
L06,9/27/16 12:37,-200,-200,-80,-77,-78,-78,-200,-200,-200,-200,-200,-200,-200
L05,9/27/16 12:37,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
L05,9/27/16 12:37,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200
L05,9/27/16 12:37,-200,-81,-78,-200,-77,-80,-200,-200,-200,-200,-200,-200,-200
L05,9/27/16 12:37,-200,-78,-78,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
L04,9/27/16 12:37,-200,-200,-78,-81,-200,-84,-200,-200,-200,-200,-200,-200,-200
L04,9/27/16 12:37,-200,-79,-78,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200
L04,9/27/16 12:37,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
L04,9/27/16 12:37,-200,-200,-78,-200,-200,-87,-200,-200,-200,-200,-200,-200,-200
L03,9/27/16 12:36,-200,-200,-200,-80,-74,-82,-200,-200,-200,-200,-200,-200,-200
L02,9/27/16 12:36,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200
L02,9/27/16 12:36,-200,-77,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200
L02,9/27/16 12:36,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200
L02,9/27/16 12:36,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K08,9/21/16 11:34,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200
K08,9/21/16 11:34,-200,-200,-200,-200,-78,-77,-200,-200,-200,-200,-200,-200,-200
K08,9/21/16 11:34,-200,-200,-200,-200,-76,-82,-200,-200,-200,-200,-200,-200,-200
K08,9/21/16 11:34,-200,-200,-200,-200,-77,-79,-200,-200,-200,-200,-200,-200,-200
K08,9/21/16 11:34,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
K08,9/21/16 11:34,-200,-200,-200,-200,-80,-200,-200,-80,-200,-200,-200,-200,-200
K08,9/21/16 11:34,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200
K07,9/21/16 11:34,-200,-200,-200,-200,-76,-77,-200,-200,-200,-200,-200,-200,-200
K07,9/21/16 11:34,-200,-200,-200,-200,-75,-76,-200,-80,-200,-200,-200,-200,-200
K07,9/21/16 11:34,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200
K07,9/21/16 11:34,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200
K07,9/21/16 11:34,-200,-200,-200,-200,-72,-78,-200,-200,-200,-200,-200,-200,-200
K07,9/21/16 11:33,-200,-200,-200,-200,-73,-78,-200,-200,-200,-200,-200,-200,-200
K06,9/21/16 11:33,-200,-200,-200,-200,-73,-77,-200,-200,-200,-200,-200,-200,-200
K06,9/21/16 11:33,-200,-79,-200,-200,-74,-76,-200,-200,-200,-200,-200,-200,-200
K06,9/21/16 11:33,-200,-82,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
K06,9/21/16 11:33,-200,-200,-200,-200,-75,-79,-200,-200,-200,-200,-200,-200,-200
K06,9/21/16 11:33,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K06,9/21/16 11:33,-200,-78,-200,-200,-78,-78,-200,-200,-200,-200,-200,-200,-200
K05,9/21/16 11:32,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200
K05,9/21/16 11:32,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K05,9/21/16 11:32,-200,-81,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K05,9/21/16 11:32,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K05,9/21/16 11:32,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,9/21/16 11:32,-200,-75,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,9/21/16 11:32,-200,-74,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,9/21/16 11:32,-200,-79,-72,-80,-200,-79,-200,-200,-200,-200,-200,-200,-200
K04,9/21/16 11:32,-200,-73,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K04,9/21/16 11:32,-200,-75,-79,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
K04,9/21/16 11:32,-200,-76,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,9/21/16 11:31,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,9/21/16 11:31,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,9/21/16 11:31,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K03,9/21/16 11:31,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K02,9/21/16 11:31,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K02,9/21/16 11:31,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
K01,9/21/16 11:30,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200
K01,9/21/16 11:30,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
J01,9/21/16 11:29,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J01,9/21/16 11:29,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J01,9/21/16 11:29,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J01,9/21/16 11:29,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,9/21/16 11:29,-200,-77,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,9/21/16 11:29,-200,-79,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,9/21/16 11:29,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,9/21/16 11:29,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,9/21/16 11:29,-200,-76,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J02,9/21/16 11:29,-200,-73,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,9/21/16 11:29,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,9/21/16 11:29,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,9/21/16 11:29,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,9/21/16 11:29,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,9/21/16 11:28,-200,-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J03,9/21/16 11:28,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,9/21/16 11:28,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,9/21/16 11:28,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,9/21/16 11:28,-200,-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J04,9/21/16 11:28,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J05,9/21/16 11:28,-200,-63,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200
J05,9/21/16 11:28,-200,-63,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200
J05,9/21/16 11:28,-200,-60,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J05,9/21/16 11:28,-200,-63,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
J06,9/21/16 11:27,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J06,9/21/16 11:27,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200
J06,9/21/16 11:27,-200,-81,-200,-200,-76,-200,-200,-80,-200,-200,-200,-200,-200
J06,9/21/16 11:27,-200,-73,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200
J07,9/21/16 11:27,-200,-74,-200,-200,-68,-200,-200,-81,-200,-200,-200,-200,-200
J07,9/21/16 11:27,-200,-75,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200
J07,9/21/16 11:27,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200
J07,9/21/16 11:27,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-200,-200,-200
J07,9/21/16 11:27,-200,-200,-83,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200
J07,9/21/16 11:26,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-200
J08,9/21/16 11:26,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
J08,9/21/16 11:26,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200
D13,9/19/16 12:04,-200,-200,-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200
D13,9/19/16 12:04,-200,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200
D13,9/19/16 12:04,-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200
D14,9/19/16 12:04,-200,-200,-200,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200
D14,9/19/16 12:04,-200,-200,-200,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200
D15,9/19/16 12:03,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200
D15,9/19/16 12:03,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200
D15,9/19/16 12:03,-200,-200,-200,-200,-200,-200,-200,-200,-61,-200,-200,-200,-200
I10,9/19/16 12:02,-200,-200,-200,-200,-200,-78,-200,-72,-200,-81,-200,-200,-200
I10,9/19/16 12:02,-200,-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200
I10,9/19/16 12:02,-200,-200,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200
I09,9/19/16 12:01,-200,-86,-200,-200,-200,-200,-200,-70,-200,-200,-200,-200,-200
I09,9/19/16 12:01,-200,-200,-200,-200,-76,-200,-200,-64,-200,-200,-200,-200,-200
I09,9/19/16 12:01,-200,-200,-200,-200,-74,-79,-200,-70,-200,-200,-200,-200,-200
I09,9/19/16 12:01,-77,-200,-200,-200,-73,-200,-200,-66,-200,-200,-200,-200,-200
I08,9/19/16 12:01,-78,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200
I08,9/19/16 12:01,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200
I08,9/19/16 12:01,-200,-200,-200,-88,-79,-200,-200,-72,-200,-200,-200,-200,-200
