location,date,b3001,b3002,b3003,b3004,b3005,b3006,b3007,b3008,b3009,b3010,b3011,b3012,b3013
?,8-10-2016 14:26:22,-200,-85,-200,-200,-89,-103,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:26:21,-200,-80,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:26:20,-200,-79,-102,-200,-78,-99,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:26:19,-104,-92,-200,-200,-200,-103,-200,-200,-200,-97,-200,-200,-200
?,8-10-2016 14:26:18,-102,-100,-104,-200,-77,-95,-200,-85,-200,-97,-200,-200,-200
?,8-10-2016 14:26:16,-91,-200,-200,-200,-81,-200,-200,-83,-200,-200,-200,-200,-200
?,8-10-2016 14:26:15,-84,-93,-200,-102,-85,-95,-100,-96,-200,-103,-200,-200,-200
?,8-10-2016 14:26:14,-88,-89,-102,-100,-84,-91,-200,-92,-200,-98,-200,-200,-200
?,8-10-2016 14:26:13,-87,-200,-200,-101,-200,-98,-101,-85,-200,-200,-200,-200,-200
?,8-10-2016 14:26:12,-84,-200,-200,-200,-86,-97,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:26:11,-84,-200,-200,-200,-93,-200,-200,-90,-200,-200,-200,-200,-200
?,8-10-2016 14:26:09,-78,-200,-200,-200,-96,-102,-200,-91,-107,-200,-200,-200,-200
?,8-10-2016 14:26:08,-83,-200,-200,-200,-98,-200,-200,-91,-200,-200,-200,-200,-200
?,8-10-2016 14:26:07,-79,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,-200
?,8-10-2016 14:26:06,-77,-200,-200,-200,-200,-200,-200,-98,-200,-200,-200,-200,-200
?,8-10-2016 14:26:05,-83,-200,-200,-200,-102,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:26:04,-200,-200,-200,-200,-200,-200,-200,-102,-200,-200,-200,-200,-200
?,8-10-2016 14:26:02,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:26:01,-89,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:26:00,-86,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:59,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:58,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:57,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:56,-90,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:53,-84,-200,-200,-200,-200,-200,-200,-200,-102,-200,-200,-200,-200
?,8-10-2016 14:25:52,-86,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200
?,8-10-2016 14:25:50,-103,-200,-200,-200,-200,-200,-200,-200,-99,-200,-200,-200,-200
?,8-10-2016 14:25:48,-98,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:46,-103,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:45,-99,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:43,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:42,-98,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:35,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:31,-103,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:30,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:29,-101,-200,-200,-200,-97,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:25:28,-101,-200,-200,-200,-104,-200,-200,-91,-200,-200,-200,-200,-200
?,8-10-2016 14:25:27,-200,-200,-200,-200,-104,-200,-200,-88,-200,-200,-200,-200,-200
?,8-10-2016 14:25:25,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,-200
?,8-10-2016 14:25:24,-200,-200,-200,-200,-101,-200,-200,-84,-200,-200,-200,-200,-200
?,8-10-2016 14:25:23,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,-200,-200,-200
?,8-10-2016 14:25:22,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:25:21,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:25:20,-200,-200,-200,-200,-200,-200,-200,-99,-200,-200,-200,-200,-200
?,8-10-2016 14:24:18,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:18:37,-200,-200,-200,-200,-200,-200,-200,-102,-200,-200,-200,-200,-200
?,8-10-2016 14:18:36,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:18:23,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:18:16,-200,-200,-200,-200,-200,-200,-200,-106,-200,-200,-200,-200,-200
?,8-10-2016 14:17:31,-200,-200,-200,-200,-200,-200,-200,-102,-200,-200,-200,-200,-200
?,8-10-2016 14:17:19,-200,-200,-200,-200,-200,-200,-200,-108,-200,-200,-200,-200,-200
?,8-10-2016 14:16:19,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200,-200
?,8-10-2016 14:16:05,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:16:04,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200,-200
?,8-10-2016 14:16:03,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200,-200
?,8-10-2016 14:15:59,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:15:40,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:15:39,-200,-200,-200,-200,-200,-200,-200,-102,-200,-200,-200,-200,-200
?,8-10-2016 14:15:22,-200,-200,-200,-200,-200,-200,-200,-102,-200,-200,-200,-200,-200
?,8-10-2016 14:15:06,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:14:54,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:14:51,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:14:47,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:14:26,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:14:22,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:14:21,-200,-200,-200,-200,-200,-200,-200,-106,-200,-200,-200,-200,-200
?,8-10-2016 14:13:59,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:13:52,-200,-200,-200,-200,-200,-200,-200,-102,-200,-200,-200,-200,-200
?,8-10-2016 14:13:50,-200,-200,-200,-200,-200,-200,-200,-106,-200,-200,-200,-200,-200
?,8-10-2016 14:13:44,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200,-200
?,8-10-2016 14:13:37,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:13:35,-200,-200,-200,-200,-200,-200,-200,-107,-200,-200,-200,-200,-200
?,8-10-2016 14:13:29,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200,-200
?,8-10-2016 14:13:28,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:13:15,-200,-200,-200,-200,-200,-200,-200,-107,-200,-200,-200,-200,-200
?,8-10-2016 14:13:14,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200,-200
?,8-10-2016 14:12:52,-200,-200,-200,-200,-200,-200,-200,-107,-200,-200,-200,-200,-200
?,8-10-2016 14:12:44,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:12:43,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:12:42,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:12:29,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:12:10,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:11:58,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:11:36,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:11:28,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200,-200
?,8-10-2016 14:11:21,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:11:09,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:10:51,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:10:46,-200,-200,-200,-200,-200,-200,-200,-105,-200,-200,-200,-200,-200
?,8-10-2016 14:10:36,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:10:35,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200,-200
?,8-10-2016 14:10:30,-200,-200,-200,-200,-200,-200,-200,-102,-200,-200,-200,-200,-200
?,8-10-2016 14:10:29,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:10:28,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:10:25,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200,-200
?,8-10-2016 14:10:20,-200,-200,-200,-200,-200,-200,-200,-104,-200,-200,-200,-200,-200
?,8-10-2016 14:09:22,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-100,-200,-200
?,8-10-2016 14:09:21,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-95,-103,-200
?,8-10-2016 14:09:17,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-102,-200,-200
?,8-10-2016 14:08:45,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-98
?,8-10-2016 14:08:44,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-99
?,8-10-2016 14:08:42,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-104
?,8-10-2016 14:08:41,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-95,-200
?,8-10-2016 14:08:38,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-88,-200
?,8-10-2016 14:08:37,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-97,-92,-200
?,8-10-2016 14:08:35,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-95,-91,-200
?,8-10-2016 14:08:34,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,-99,-102,-200
?,8-10-2016 14:08:33,-200,-200,-200,-200,-200,-200,-200,-101,-200,-200,-200,-98,-200
?,8-10-2016 14:08:30,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-100,-200
?,8-10-2016 14:08:29,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-84,-200,-200
?,8-10-2016 14:08:28,-200,-200,-200,-200,-200,-200,-200,-200,-103,-200,-200,-200,-200
?,8-10-2016 14:08:27,-200,-200,-200,-200,-98,-200,-200,-200,-200,-100,-84,-200,-200
?,8-10-2016 14:08:26,-200,-104,-200,-200,-200,-101,-200,-200,-200,-100,-200,-103,-200
?,8-10-2016 14:08:24,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-85,-200,-200
?,8-10-2016 14:08:23,-200,-200,-200,-200,-200,-200,-200,-200,-96,-87,-200,-200,-200
?,8-10-2016 14:08:22,-200,-200,-200,-200,-200,-103,-200,-200,-101,-91,-200,-200,-200
?,8-10-2016 14:08:21,-200,-200,-106,-200,-200,-200,-200,-107,-200,-200,-94,-101,-200
?,8-10-2016 14:08:20,-200,-200,-200,-200,-200,-96,-200,-98,-200,-99,-98,-200,-200
?,8-10-2016 14:08:19,-200,-200,-200,-200,-97,-102,-200,-93,-200,-200,-100,-200,-200
?,8-10-2016 14:08:18,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,-101,-200,-200
?,8-10-2016 14:08:16,-200,-200,-200,-200,-200,-200,-200,-97,-200,-100,-96,-200,-200
?,8-10-2016 14:08:15,-200,-200,-200,-200,-104,-100,-200,-96,-200,-97,-95,-200,-200
?,8-10-2016 14:08:14,-200,-200,-200,-200,-105,-98,-200,-89,-200,-200,-96,-107,-200
?,8-10-2016 14:08:13,-200,-200,-200,-200,-95,-96,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:08:12,-200,-200,-200,-200,-105,-98,-200,-93,-200,-99,-101,-200,-200
?,8-10-2016 14:08:11,-200,-105,-200,-200,-102,-99,-200,-92,-200,-98,-94,-200,-200
?,8-10-2016 14:08:10,-200,-200,-200,-200,-99,-91,-200,-97,-200,-97,-99,-107,-200
?,8-10-2016 14:08:09,-200,-200,-200,-200,-97,-200,-200,-92,-200,-200,-200,-100,-200
?,8-10-2016 14:08:07,-200,-200,-103,-200,-101,-100,-200,-103,-200,-95,-99,-105,-200
?,8-10-2016 14:08:06,-200,-200,-200,-200,-200,-102,-200,-92,-200,-86,-92,-200,-200
?,8-10-2016 14:08:05,-200,-200,-200,-200,-101,-200,-200,-200,-101,-79,-90,-200,-200
?,8-10-2016 14:08:04,-200,-99,-200,-200,-91,-200,-200,-200,-200,-74,-95,-200,-200
?,8-10-2016 14:08:03,-200,-100,-200,-200,-92,-103,-200,-92,-103,-77,-96,-200,-200
?,8-10-2016 14:08:02,-200,-200,-200,-200,-93,-200,-200,-95,-200,-84,-94,-200,-200
?,8-10-2016 14:08:01,-200,-107,-200,-200,-200,-102,-200,-91,-94,-84,-97,-102,-104
?,8-10-2016 14:07:59,-200,-200,-200,-200,-106,-100,-200,-94,-100,-91,-200,-200,-200
?,8-10-2016 14:07:58,-200,-200,-200,-200,-200,-107,-200,-200,-200,-86,-91,-98,-100
?,8-10-2016 14:07:57,-200,-200,-200,-200,-200,-200,-200,-200,-95,-90,-101,-101,-99
?,8-10-2016 14:07:56,-200,-200,-200,-200,-200,-200,-200,-101,-91,-94,-98,-200,-200
?,8-10-2016 14:07:55,-200,-200,-200,-200,-200,-200,-200,-105,-91,-95,-96,-104,-200
?,8-10-2016 14:07:54,-102,-200,-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200
?,8-10-2016 14:07:52,-200,-200,-200,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200
?,8-10-2016 14:07:51,-200,-200,-200,-200,-200,-200,-200,-200,-81,-98,-97,-106,-200
?,8-10-2016 14:07:50,-102,-200,-200,-200,-200,-200,-200,-200,-72,-96,-95,-100,-200
?,8-10-2016 14:07:49,-200,-200,-200,-200,-200,-200,-200,-200,-71,-102,-103,-200,-200
?,8-10-2016 14:07:48,-99,-200,-200,-200,-200,-200,-200,-200,-78,-200,-95,-200,-200
?,8-10-2016 14:07:47,-102,-200,-200,-200,-200,-200,-200,-200,-74,-101,-95,-200,-200
?,8-10-2016 14:07:46,-200,-200,-200,-200,-200,-200,-200,-200,-73,-98,-96,-200,-105
?,8-10-2016 14:07:45,-100,-200,-200,-200,-200,-200,-200,-200,-200,-200,-100,-200,-101
?,8-10-2016 14:07:43,-200,-200,-200,-200,-200,-200,-200,-200,-75,-100,-97,-200,-100
?,8-10-2016 14:07:42,-200,-200,-200,-200,-200,-200,-200,-200,-75,-95,-97,-99,-100
?,8-10-2016 14:07:41,-102,-200,-200,-200,-200,-200,-200,-200,-71,-100,-96,-101,-101
?,8-10-2016 14:07:40,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200,-103,-200,-200
?,8-10-2016 14:07:39,-200,-200,-200,-200,-200,-200,-200,-200,-103,-91,-107,-200,-200
?,8-10-2016 14:07:38,-200,-200,-200,-200,-200,-200,-200,-200,-87,-99,-99,-200,-200
?,8-10-2016 14:07:37,-200,-200,-200,-200,-200,-200,-200,-200,-89,-105,-99,-200,-200
?,8-10-2016 14:07:35,-200,-200,-200,-200,-200,-200,-200,-200,-93,-98,-200,-200,-200
?,8-10-2016 14:07:34,-105,-200,-200,-200,-200,-200,-200,-200,-83,-96,-200,-200,-200
?,8-10-2016 14:07:33,-106,-200,-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200
?,8-10-2016 14:07:32,-200,-200,-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200
?,8-10-2016 14:07:31,-200,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200
?,8-10-2016 14:07:30,-100,-200,-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200
?,8-10-2016 14:07:29,-200,-200,-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200
?,8-10-2016 14:07:27,-97,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200
?,8-10-2016 14:07:26,-200,-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200
?,8-10-2016 14:07:25,-100,-200,-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200
?,8-10-2016 14:07:24,-200,-200,-200,-200,-200,-200,-200,-105,-90,-200,-200,-200,-200
?,8-10-2016 14:07:23,-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:07:20,-200,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,-200,-200
?,8-10-2016 14:07:19,-84,-200,-200,-200,-106,-200,-200,-200,-93,-200,-200,-200,-200
?,8-10-2016 14:07:18,-89,-200,-200,-200,-200,-200,-200,-200,-100,-200,-200,-200,-200
?,8-10-2016 14:07:17,-89,-200,-200,-200,-104,-200,-200,-200,-98,-200,-200,-200,-200
?,8-10-2016 14:07:16,-92,-200,-200,-200,-105,-200,-200,-200,-96,-200,-200,-200,-200
?,8-10-2016 14:07:15,-200,-200,-200,-200,-200,-200,-200,-200,-95,-200,-200,-200,-200
?,8-10-2016 14:07:14,-200,-200,-200,-200,-200,-200,-200,-200,-96,-200,-200,-200,-200
?,8-10-2016 14:07:12,-88,-200,-200,-200,-200,-200,-200,-200,-101,-200,-200,-200,-200
?,8-10-2016 14:07:11,-88,-200,-200,-200,-102,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:07:10,-95,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200
?,8-10-2016 14:07:08,-200,-200,-200,-200,-200,-200,-200,-200,-101,-200,-200,-200,-200
?,8-10-2016 14:07:07,-92,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:07:02,-93,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:07:00,-200,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200
?,8-10-2016 14:06:59,-200,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200
?,8-10-2016 14:06:56,-200,-200,-200,-200,-200,-200,-200,-200,-98,-200,-200,-200,-200
?,8-10-2016 14:06:50,-97,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:04:21,-200,-200,-200,-200,-200,-200,-200,-102,-200,-200,-200,-200,-200
?,8-10-2016 14:04:20,-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:04:18,-99,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:04:16,-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:04:14,-99,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:04:12,-102,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:04:11,-104,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:04:08,-102,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:04:01,-100,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:04:00,-99,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:59,-94,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:58,-97,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:54,-90,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:53,-92,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:52,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:51,-101,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:50,-86,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:49,-108,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:48,-100,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:47,-100,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:45,-97,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:43,-101,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:42,-88,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:41,-95,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:39,-103,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:37,-94,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:36,-96,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:31,-104,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:23,-101,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:22,-104,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:03:18,-97,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:29,-99,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:28,-99,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:26,-102,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:25,-100,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:24,-103,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:23,-104,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:22,-99,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:18,-97,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:16,-100,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:15,-98,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:14,-96,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:11,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:10,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:09,-90,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200
?,8-10-2016 14:02:08,-92,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,-200,-200
?,8-10-2016 14:02:07,-95,-200,-200,-200,-200,-200,-200,-200,-98,-200,-200,-200,-200
?,8-10-2016 14:02:06,-103,-200,-200,-200,-200,-200,-200,-200,-97,-200,-200,-200,-200
?,8-10-2016 14:02:04,-91,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200
?,8-10-2016 14:02:03,-97,-200,-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,-200
?,8-10-2016 14:02:02,-99,-200,-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200
?,8-10-2016 14:02:01,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200
?,8-10-2016 14:01:59,-103,-200,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200
?,8-10-2016 14:01:58,-200,-200,-200,-200,-200,-200,-200,-200,-91,-102,-200,-200,-200
?,8-10-2016 14:01:56,-200,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200
?,8-10-2016 14:01:55,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200
?,8-10-2016 14:01:54,-200,-200,-200,-200,-200,-200,-200,-200,-80,-200,-103,-200,-200
?,8-10-2016 14:01:53,-200,-200,-200,-200,-200,-200,-200,-200,-76,-89,-92,-200,-200
?,8-10-2016 14:01:52,-200,-200,-200,-200,-200,-200,-200,-200,-71,-200,-200,-200,-200
?,8-10-2016 14:01:51,-200,-200,-200,-200,-200,-200,-200,-200,-77,-91,-200,-200,-200
?,8-10-2016 14:01:50,-200,-200,-200,-200,-200,-200,-200,-200,-78,-95,-200,-200,-200
?,8-10-2016 14:01:48,-200,-200,-200,-200,-200,-200,-200,-106,-77,-91,-200,-200,-200
?,8-10-2016 14:01:47,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200
?,8-10-2016 14:01:46,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200
?,8-10-2016 14:01:44,-200,-200,-200,-200,-200,-200,-200,-200,-200,-98,-200,-200,-200
?,8-10-2016 14:01:43,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200
?,8-10-2016 14:01:42,-103,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200
?,8-10-2016 14:01:41,-200,-200,-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-100
?,8-10-2016 14:01:39,-200,-200,-200,-200,-200,-200,-200,-200,-77,-98,-100,-200,-200
?,8-10-2016 14:01:38,-200,-200,-200,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200
?,8-10-2016 14:01:37,-200,-200,-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200
?,8-10-2016 14:01:36,-200,-200,-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200
?,8-10-2016 14:01:35,-109,-200,-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200
